ID,TestNo,PlayTime,LoadValue,PositionValue,DeformValue,ExtDevValue,PercentWatch,YBValue,YLValue,DeformSwitch,CtrlStep,ExtendDevice1,ExtendDevice2,ExtendDevice3,ExtendDevice4,ExtendDevice5,ExtendDevice6,Engineering Strain,Engineering Stress,Ture Strain,Ture Stress
2437,9000,161.9333,10916.2,5.39876,0.185071,-1.389446,0,0,0,0,0,0,0,0,0,0,0,0.00370142,286.921520309775,0.00369458660198499,287.98353736348
2438,9000,162,10924.04,5.40104,0.185162,-1.382866,0,0,0,0,0,0,0,0,0,0,0,0.00370324,287.127586955607,0.0036963998885996,288.190889320724
2439,9000,162.0667,10933.14,5.4032,0.185297,-1.38004,0,0,0,0,0,0,0,0,0,0,0,0.00370594,287.366771455233,0.00369908992312441,288.431735468239
2440,9000,162.1333,10941.5,5.40536,0.185402,-1.380656,0,0,0,0,0,0,0,0,0,0,0,0.00370804,287.586505786757,0.00370118216719667,288.652888053675
2441,9000,162.2,10948.93,5.40766,0.185498,-1.389392,0,0,0,0,0,0,0,0,0,0,0,0.00370996,287.7817959881,0.00370309507223177,288.849454939944
2442,9000,162.2667,10957.88,5.4099,0.185625,-1.388556,0,0,0,0,0,0,0,0,0,0,0,0.0037125,288.017037886084,0.00370562568056232,289.086301139236
2443,9000,162.3333,10966.74,5.41212,0.185727,-1.3896,0,0,0,0,0,0,0,0,0,0,0,0.00371454,288.249914223083,0.00370765813300955,289.320630059461
2444,9000,162.4,10975.08,5.41436,0.185814,-1.390509,0,0,0,0,0,0,0,0,0,0,0,0.00371628,288.469122874389,0.00370939169212653,289.541154906344
2445,9000,162.4667,10983.89,5.41658,0.185928,-1.390882,0,0,0,0,0,0,0,0,0,0,0,0.00371856,288.70068501084,0.00371166324780017,289.774235830094
2446,9000,162.5333,10992.48,5.41878,0.186033,-1.389231,0,0,0,0,0,0,0,0,0,0,0,0.00372066,288.926464664883,0.00371375546556594,290.001461804903
2447,9000,162.6,11000.54,5.42098,0.186129,-1.38608,0,0,0,0,0,0,0,0,0,0,0,0.00372258,289.138313793123,0.00371566834654992,290.214654297283
2448,9000,162.6667,11008.91,5.42318,0.186251,-1.386357,0,0,0,0,0,0,0,0,0,0,0,0.00372502,289.358310964757,0.00371809929418716,290.436176460267
2449,9000,162.7333,11017.43,5.42548,0.186361,-1.383757,0,0,0,0,0,0,0,0,0,0,0,0.00372722,289.582250738034,0.00372029112715445,290.661587494629
2450,9000,162.8,11026.18,5.42764,0.186473,-1.386668,0,0,0,0,0,0,0,0,0,0,0,0.00372946,289.812235833828,0.00372252280669429,290.893078974881
2451,9000,162.8667,11035.01,5.4299,0.186577,-1.381143,0,0,0,0,0,0,0,0,0,0,0,0.00373154,290.044323650498,0.00372459507609331,291.126635645973
2452,9000,162.9333,11043.6,5.43218,0.186697,-1.376747,0,0,0,0,0,0,0,0,0,0,0,0.00373394,290.270103304541,0.00372698615083306,291.353954454074
2453,9000,163,11052.21,5.43432,0.186804,-1.388805,0,0,0,0,0,0,0,0,0,0,0,0.00373608,290.496408638802,0.00372911818765408,291.58172646119
2454,9000,163.0667,11060.26,5.43656,0.18689,-1.38517,0,0,0,0,0,0,0,0,0,0,0,0.0037378,290.707994926933,0.00373083178404716,291.794603270371
2455,9000,163.1333,11068.53,5.43886,0.186994,-1.379633,0,0,0,0,0,0,0,0,0,0,0,0.00373988,290.925363697473,0.00373290403622784,292.013389646658
2456,9000,163.2,11077.12,5.44098,0.187127,-1.370863,0,0,0,0,0,0,0,0,0,0,0,0.00374254,291.151143351515,0.00373555412170161,292.240788151554
2457,9000,163.2667,11085.32,5.44322,0.187231,-1.369575,0,0,0,0,0,0,0,0,0,0,0,0.00374462,291.366672241288,0.00373762636409644,292.457729709497
2458,9000,163.3333,11093.63,5.44552,0.187323,-1.369503,0,0,0,0,0,0,0,0,0,0,0,0.00374646,291.585092372266,0.00373945949801992,292.677504257435
2459,9000,163.4,11102.4,5.44764,0.187427,-1.364595,0,0,0,0,0,0,0,0,0,0,0,0.00374854,291.815603148279,0.00374153173232189,292.909485609304
