ID,TestNo,PlayTime,LoadValue,PositionValue,DeformValue,ExtDevValue,PercentWatch,YBValue,YLValue,DeformSwitch,CtrlStep,ExtendDevice1,ExtendDevice2,ExtendDevice3,ExtendDevice4,ExtendDevice5,ExtendDevice6,Engineering Strain,Engineering Stress,Ture Strain,Ture Stress
2160,8989,144.0667,8583.3,4.80313,0.192479,-1.224966,0,0,0,0,0,0,0,0,0,0,0,0.00384958,437.143879373013,0.00384218932816126,438.82669970817
2161,8989,144.1333,8590.16,4.80531,0.192637,-1.224082,0,0,0,0,0,0,0,0,0,0,0,0.00385274,437.493256304088,0.00384533720518308,439.178804072381
2162,8989,144.2,8596.625,4.80755,0.192822,-1.223792,0,0,0,0,0,0,0,0,0,0,0,0.00385644,437.822516050357,0.00384902299796326,439.510952314154
2163,8989,144.2667,8602.57,4.80983,0.19298,-1.217081,0,0,0,0,0,0,0,0,0,0,0,0.0038596,438.125292414095,0.00385217085347363,439.816280792696
2164,8989,144.3333,8608.89,4.81201,0.193188,-1.214664,0,0,0,0,0,0,0,0,0,0,0,0.00386376,438.447167371004,0.00385631485068253,440.141221998405
2165,8989,144.4,8615.265,4.81423,0.19338,-1.22165,0,0,0,0,0,0,0,0,0,0,0,0.0038676,438.771843454911,0.00386014006363331,440.468837436657
2166,8989,144.4667,8621.29,4.81645,0.193526,-1.219843,0,0,0,0,0,0,0,0,0,0,0,0.00387052,439.078694185192,0.00386304880952097,440.77815705261
2167,8989,144.5333,8627.33,4.81861,0.193671,-1.219747,0,0,0,0,0,0,0,0,0,0,0,0.00387342,439.3863088592,0.00386593762411743,441.088236575662
2168,8989,144.6,8633.51,4.82089,0.193863,-1.213909,0,0,0,0,0,0,0,0,0,0,0,0.00387726,439.701053674659,0.00386976280025953,441.40588898203
2169,8989,144.6667,8639.85,4.82311,0.194035,-1.210664,0,0,0,0,0,0,0,0,0,0,0,0.0038807,440.023947223204,0.00387318950812821,441.731548155193
2170,8989,144.7333,8646.285,4.82531,0.194204,-1.215683,0,0,0,0,0,0,0,0,0,0,0,0.00388408,440.351679082019,0.00387655643639944,442.062040231707
2171,8989,144.8,8652.825,4.82757,0.194403,-1.225262,0,0,0,0,0,0,0,0,0,0,0,0.00388806,440.684758546921,0.00388052102971233,442.398167329237
2172,8989,144.8667,8659.2,4.82981,0.194575,-1.226269,0,0,0,0,0,0,0,0,0,0,0,0.0038915,441.009434630829,0.00388394770071596,442.725622845695
2173,8989,144.9333,8665.395,4.83201,0.194726,-1.22521,0,0,0,0,0,0,0,0,0,0,0,0.00389452,441.324943390014,0.00388695598941804,443.043692208546
2174,8989,145,8671.755,4.83425,0.19491,-1.235053,0,0,0,0,0,0,0,0,0,0,0,0.0038982,441.648855530195,0.00389062170646483,443.370491098823
2175,8989,145.0667,8677.965,4.83645,0.195092,-1.234841,0,0,0,0,0,0,0,0,0,0,0,0.00390184,441.965128233107,0.00389424756554178,443.689605449052
2176,8989,145.1333,8683.985,4.83865,0.195225,-1.236012,0,0,0,0,0,0,0,0,0,0,0,0.0039045,442.271724315479,0.00389689722347646,443.998574263069
2177,8989,145.2,8690.07,4.84091,0.195368,-1.227232,0,0,0,0,0,0,0,0,0,0,0,0.00390736,442.581630820668,0.00389974609597983,444.310956581671
2178,8989,145.2667,8696.305,4.84311,0.195565,-1.22384,0,0,0,0,0,0,0,0,0,0,0,0.0039113,442.899176763125,0.00390367075319966,444.631488313198
2179,8989,145.3333,8702.285,4.84537,0.19574,-1.231173,0,0,0,0,0,0,0,0,0,0,0,0.0039148,443.203735662225,0.00390715711090768,444.938789646596
2180,8989,145.4,8708.715,4.84759,0.195926,-1.221791,0,0,0,0,0,0,0,0,0,0,0,0.00391852,443.531212873131,0.00391086259777553,445.269198801399
2181,8989,145.4667,8715.185,4.84975,0.1961,-1.222364,0,0,0,0,0,0,0,0,0,0,0,0.003922,443.860727267309,0.00391432900854399,445.601549039651
2182,8989,145.5333,8720.96,4.85205,0.196226,-1.229829,0,0,0,0,0,0,0,0,0,0,0,0.00392452,444.154845602143,0.00391683916056498,445.897940176805
2183,8989,145.6,8727.34,4.85429,0.196408,-1.228485,0,0,0,0,0,0,0,0,0,0,0,0.00392816,444.479776333959,0.00392046492458278,446.225764012163
2184,8989,145.6667,8734.18,4.85643,0.196615,-1.227864,0,0,0,0,0,0,0,0,0,0,0,0.0039323,444.828134673399,0.00392458871712953,446.577332347375
2185,8989,145.7333,8739.975,4.85867,0.196771,-1.22834,0,0,0,0,0,0,0,0,0,0,0,0.00393542,445.123271599868,0.00392769649157985,446.875018625388
2186,8989,145.8,8746,4.86093,0.196953,-1.232017,0,0,0,0,0,0,0,0,0,0,0,0.00393906,445.430122330149,0.00393132221623181,447.184698307815
2187,8989,145.8667,8752.82,4.86309,0.197145,-1.227294,0,0,0,0,0,0,0,0,0,0,0,0.0039429,445.777462077953,0.00393514714227475,447.53511803318
2188,8989,145.9333,8758.815,4.86535,0.197288,-1.228713,0,0,0,0,0,0,0,0,0,0,0,0.00394576,446.082784920781,0.00393799590581121,447.84292053021
2189,8989,146,8764.785,4.86761,0.197477,-1.230181,0,0,0,0,0,0,0,0,0,0,0,0.00394954,446.386834524063,0.00394176104237,448.149857182489
2190,8989,146.0667,8771.595,4.86981,0.197664,-1.23369,0,0,0,0,0,0,0,0,0,0,0,0.00395328,446.733664976049,0.0039454863222617,448.499728239126
